"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-04-30",,,"0.18",,,,"54","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-01",,,"0.00",,,,"61","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-02",,,"0.02",,,,"50","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-03",,,"0.08",,,,"64","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-04",,,"0.04",,,,"61","51",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-05",,,"0.05",,,,"56","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-06",,,"0.00",,,,"63","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-07",,,"0.12",,,,"76","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-08",,,"0.00",,,,"72","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-09",,,"0.00",,,,"65","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-10",,,"0.16",,,,"67","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-11",,,"0.00",,,,"72","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-12",,,"0.70",,,,"56","42",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-13",,,"0.76",,,,"56","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-14",,,"0.16",,,,"49","43",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-15",,,"0.00",,,,"62","44",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-16",,,"0.01",,,,"72","43",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-17",,,"0.09",,,,"69","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-18",,,"0.00",,,,"76","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-19",,,"0.06",,,,"73","51",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-20",,,"0.38",,,,"89","67",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-21",,,"0.00",,,,"72","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-22",,,"0.00",,,,"73","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-23",,,"0.33",,,,"71","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-24",,,"0.01",,,,"74","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-25",,,"0.26",,,,"78","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-26",,,"0.24",,,,"89","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-27",,,"0.00",,,,"81","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-28",,,"0.28",,,,"62","52",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-29",,,"0.04",,,,"56","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-30",,,"0.51",,,,"66","51",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-05-31",,,"0.17",,,,"77","57",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-01",,,"0.00",,,,"78","57",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-02",,,"0.02",,,,"79","55",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-03",,,"0.02",,,,"73","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-04",,,"0.00",,,,"73","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-05",,,"0.02",,,,"85","61",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-07",,,,,,,"84","57",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-08",,,"0.00",,,,"82","52",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-09",,,"0.00",,,,"82","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-10",,,"0.10",,,,"83","49",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-11",,,"0.48",,,,"79","61",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-12",,,"0.00",,,,"80","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-13",,,"0.01",,,,"59","51",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-14",,,,,,,"77","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-15",,,"0.00",,,,,,,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-16",,,"0.09",,,,"75","66",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-17",,,"0.00",,,,"81","62",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-18",,,"0.12",,,,"75","64",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-19",,,"0.00",,,,"79","66",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-20",,,"0.20",,,,"74","67",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-21",,,"0.58",,,,"76","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-22",,,"0.00",,,,"83","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-23",,,"0.00",,,,"87","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-24",,,"0.00",,,,"89","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-25",,,"0.18",,,,"78","57",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-26",,,"0.00",,,,"84","64",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-27",,,"0.00",,,,"87","63",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-28",,,"0.00",,,,"93","60",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-29",,,"0.21",,,,"87","69",,,,"    1",,"    1",,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-06-30",,,"0.20",,,,"82","60",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-01",,,"0.00",,,,"88","57",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-02",,,"0.00",,,,"87","64",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-03",,,"0.00",,,,"93","61",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-04",,,"0.00",,,,"93","64",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-05",,,"0.00",,,,"91","62",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-06",,,"0.76",,,,"95","74",,,,"    1",,"    1",,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-07",,,"0.00",,,,"82","62",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-08",,,"0.00",,,,"85","55",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-09",,,"0.00",,,,"90","56",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-10",,,"0.00",,,,"93","59",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-11",,,"0.00",,,,"86","63",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-12",,,"0.90",,,,"90","70",,,,,"    1","    1",,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-13",,,"0.00",,,,"90","68",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-14",,,"0.00",,,,"92","69",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-15",,,"0.00",,,,"87","60",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-16",,,"0.00",,,,"90","57",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-17",,,"1.29",,,,"95","75",,,,,,"    1",,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-18",,,"0.01",,,,"77","65",,,,,,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-19",,,"0.00",,,,"94","65",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-20",,,"0.00",,,,"98","77",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-21",,,"0.00",,,,"97","75",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-22",,,"1.27",,,,"87","69",,,,,,"    1",,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-23",,,"0.87",,,,"73","64",,,,,,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-24",,,"0.01",,,,"84","63",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-25",,,"0.00",,,,"86","61",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-26",,,"0.00",,,,"90","59",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-27",,,"0.00",,,,"87","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-28",,,"0.00",,,,"94","64",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-29",,,"0.00",,,,"95","72",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-30",,,"0.00",,,,"97","72",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-07-31",,,"0.42",,,,"96","71",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-01",,,"0.00",,,,"89","62",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-02",,,"0.00",,,,"88","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-03",,,"0.00",,,,"90","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-04",,,"0.00",,,,"90","64",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-05",,,"0.00",,,,"85","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-06",,,"0.00",,,,"84","60",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-07",,,"1.18",,,,"87","67",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-08",,,"0.37",,,,"90","72",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-09",,,"0.00",,,,"87","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-10",,,"0.00",,,,"84","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-11",,,"0.00",,,,"83","51",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-12",,,"0.00",,,,"88","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-13",,,"0.01",,,,"82","71",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-14",,,"0.00",,,,"81","60",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-15",,,"0.00",,,,"83","59",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-16",,,"0.00",,,,"84","59",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-17",,,"0.00",,,,"84","71",,,,,,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-18",,,"0.01",,,,"95","72",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-19",,,"0.02",,,,"96","70",,,,,,"    1",,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-20",,,"0.00",,,,"91","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-21",,,"0.12",,,,"89","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-22",,,"0.00",,,,"91","66",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-23",,,"0.04",,,,"82","61",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-24",,,"0.00",,,,"76","49",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-25",,,"0.00",,,,"72","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-26",,,"0.00",,,,"75","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-27",,,"0.00",,,,"79","43",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-28",,,"0.97",,,,"81","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-29",,,"0.11",,,,"87","60",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-30",,,"0.00",,,,"87","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-08-31",,,"0.00",,,,"82","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-01",,,"0.00",,,,"77","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-02",,,"0.36",,,,"79","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-03",,,"0.00",,,,"82","57",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-04",,,"0.01",,,,"86","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-05",,,"0.00",,,,"73","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-06",,,"0.01",,,,"70","52",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-07",,,"0.16",,,,"74","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-08",,,"0.00",,,,"78","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-09",,,"0.00",,,,"76","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-10",,,"0.00",,,,"76","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-11",,,"0.00",,,,"87","68",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-12",,,"0.15",,,,"69","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-13",,,"0.00",,,,"69","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-14",,,"0.14",,,,"73","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-15",,,"0.00",,,,"80","58",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-16",,,"0.00",,,,"76","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-17",,,"0.00",,,,"72","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-18",,,"0.00",,,,"66","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-19",,,"0.00",,,,"72","34",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-20",,,"0.00",,,,"81","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-21",,,"0.00",,,,"86","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-22",,,"0.00",,,,"88","50",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-23",,,"0.00",,,,"91","66",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-24",,,"0.04",,,,"80","59",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-25",,,,,,,"76","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-26",,,"0.19",,,,"84","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-27",,,"0.00",,,,"75","44",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-28",,,"0.00",,,,"82","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-29",,,"0.00",,,,"78","49",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-09-30",,,"0.00",,,,"67","49",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-01",,,"0.04",,,,"73","56",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-02",,,"0.37",,,,"81","55",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-03",,,"0.07",,,,"56","51",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-04",,,"0.05",,,,"64","43",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-05",,,"0.00",,,,"62","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-06",,,"0.00",,,,"71","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-07",,,"0.12",,,,"82","62",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-08",,,"0.01",,,,"66","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-09",,,"0.02",,,,,,,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-10",,,"0.00",,,,,,,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-11",,,"0.77",,,,"58","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-12",,,"0.12",,,,"59","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-13",,,"0.00",,,,"71","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-14",,,"0.00",,,,"71","43",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-15",,,"0.00",,,,"65","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-16",,,"0.86",,,,"66","32",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-17",,,"1.10",,,,"65","52",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-18",,,"0.00",,,,"63","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-19",,,"0.00",,,,"63","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-20",,,"0.01",,,,"64","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-21",,,"0.01",,,,"65","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-22",,,"0.07",,,,"64","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-23",,,"0.20",,,,"72","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-24",,,"0.00",,,,"71","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-25",,,"0.00",,,,"68","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-26",,,"0.01",,,,"64","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-27",,,"1.42",,,,"57","43",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-28",,,"0.02",,,,"58","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-29",,,"0.00",,,,"59","51",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-30",,,"0.15",,,,"71","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-10-31",,,"0.17",,,,"72","63",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-01",,,"0.11",,,,"73","34",,,,,,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-02",,,"0.00",,,,"54","27",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-03",,,"0.00",,,,"57","29",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-04",,,"0.00",,,,"57","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-05",,,"0.38",,,,"59","35",,,,,"    1",,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-06",,,"0.00",,,,"56","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-07",,,"0.25",,,,"60","29",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-08",,,"0.00",,,,"43","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-09",,,"0.00",,,,"42","19",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-10",,,"0.00",,,,"55","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-11",,,"0.00",,,,"61","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-12",,,"0.09",,,,"47","25",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-13",,,"0.00",,,,"34","16",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-14",,,"0.00",,,,"42","15",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-15",,,"0.00",,,,"56","20",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-16",,,"0.00",,,,"40","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-17",,,"0.00",,,,"45","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-18",,,"0.31",,,,"42","36",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-19",,,"0.21",,,,"49","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-20",,,"0.16",,,,"43","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-21",,,"0.00",,,,"51","32",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-22",,,"0.13",,,,"58","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-23",,,"0.00",,,,"49","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-24",,,"1.36",,,,"49","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-25",,,"0.00",,,,"55","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-26",,,"0.00",,,,"64","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2019-11-27",,,"0.20",,,,"56","31",,,,,,,,,,,,
